Time,Total Count,Cars,motorcycles,buss,Trucks,Code,Vehicle,Entry,Exit
14:41,8,7,0,0,1,ans,car,north,south
14:41,,,,,,aws,car,west,south
14:41,,,,,,asn,car,south,north
14:41,,,,,,ans,car,north,south
14:41,,,,,,asn,car,south,north
14:41,,,,,,awe,car,west,east
14:41,,,,,,asw,car,south,west
14:41,,,,,,xwe,truck,west,east
14:42,3,1,1,1,0,bne,motorcycle,north,east
14:42,,,,,,cse,bus,south,east
14:42,,,,,,awe,car,west,east
14:43,9,8,1,0,0,bew,motorcycle,east,west
14:43,,,,,,aws,car,west,south
14:43,,,,,,ans,car,north,south
14:43,,,,,,awe,car,west,east
14:43,,,,,,asn,car,south,north
14:43,,,,,,ase,car,south,east
14:43,,,,,,awe,car,west,east
14:43,,,,,,anw,car,north,west
14:43,,,,,,ans,car,north,south
14:44,6,4,2,0,0,ase,car,south,east
14:44,,,,,,aew,car,east,west
14:44,,,,,,aen,car,east,north
14:44,,,,,,asn,car,south,north
14:44,,,,,,bsn,motorcycle,south,north
14:44,,,,,,bsn,motorcycle,south,north
14:45,5,3,2,0,0,bne,motorcycle,north,east
14:45,,,,,,aen,car,east,north
14:45,,,,,,awe,car,west,east
14:45,,,,,,bse,motorcycle,south,east
14:45,,,,,,asn,car,south,north
14:46,4,2,1,1,0,bns,motorcycle,north,south
14:46,,,,,,cse,bus,south,east
14:46,,,,,,ase,car,south,east
14:46,,,,,,asn,car,south,north
14:47,6,2,2,2,0,cse,bus,south,east
14:47,,,,,,ans,car,north,south
14:47,,,,,,bse,motorcycle,south,east
14:47,,,,,,asw,car,south,west
14:47,,,,,,bwe,motorcycle,west,east
14:47,,,,,,cwe,bus,west,east
14:48,6,2,3,0,1,asn,car,south,north
14:48,,,,,,bnw,motorcycle,north,west
14:48,,,,,,aew,car,east,west
14:48,,,,,,ben,motorcycle,east,north
14:48,,,,,,xen,truck,east,north
14:48,,,,,,bew,motorcycle,east,west
14:49,4,1,3,0,0,asn,car,south,north
14:49,,,,,,bse,motorcycle,south,east
14:49,,,,,,bnw,motorcycle,north,west
14:49,,,,,,bnw,motorcycle,north,west
14:50,4,2,0,2,0,anw,car,north,west
14:50,,,,,,cse,bus,south,east
14:50,,,,,,cwe,bus,west,east
14:50,,,,,,asw,car,south,west
14:51,5,3,1,1,0,cse,bus,south,east
14:51,,,,,,ans,car,north,south
14:51,,,,,,awe,car,west,east
14:51,,,,,,anw,car,north,west
14:51,,,,,,bse,motorcycle,south,east
14:52,4,3,0,1,0,ans,car,north,south
14:52,,,,,,cse,bus,south,east
14:52,,,,,,asw,car,south,west
14:52,,,,,,anw,car,north,west
14:53,9,4,5,0,0,ans,car,north,south
14:53,,,,,,ans,car,north,south
14:53,,,,,,ans,car,north,south
14:53,,,,,,anw,car,north,west
14:53,,,,,,bwe,motorcycle,west,east
14:53,,,,,,bwe,motorcycle,west,east
14:53,,,,,,bsn,motorcycle,south,north
14:53,,,,,,bse,motorcycle,south,east
14:53,,,,,,ben,motorcycle,east,north
14:54,6,2,2,2,0,cse,bus,south,east
14:54,,,,,,aws,car,west,south
14:54,,,,,,ans,car,north,south
14:54,,,,,,cse,bus,south,east
14:54,,,,,,bsn,motorcycle,south,north
14:54,,,,,,bse,motorcycle,south,east
14:55,10,5,1,3,1,ase,car,south,east
14:55,,,,,,asn,car,south,north
14:55,,,,,,xwe,truck,west,east
14:55,,,,,,cse,bus,south,east
14:55,,,,,,cse,bus,south,east
14:55,,,,,,cwe,bus,west,east
14:55,,,,,,bnw,motorcycle,north,west
14:55,,,,,,asn,car,south,north
14:55,,,,,,asn,car,south,north
14:55,,,,,,aws,car,west,south
14:56,9,5,4,0,0,awe,car,west,east
14:56,,,,,,bwe,motorcycle,west,east
14:56,,,,,,bns,motorcycle,north,south
14:56,,,,,,anw,car,north,west
14:56,,,,,,bsw,motorcycle,south,west
14:56,,,,,,bsw,motorcycle,south,west
14:56,,,,,,aws,car,west,south
14:56,,,,,,aes,car,east,south
14:56,,,,,,awe,car,west,east
14:57,7,4,2,1,0,asw,car,south,west
14:57,,,,,,bnw,motorcycle,north,west
14:57,,,,,,ans,car,north,south
14:57,,,,,,cse,bus,south,east
14:57,,,,,,asw,car,south,west
14:57,,,,,,anw,car,north,west
14:57,,,,,,bse,motorcycle,south,east
14:58,8,4,4,0,0,bwe,motorcycle,west,east
14:58,,,,,,awe,car,west,east
14:58,,,,,,bwe,motorcycle,west,east
14:58,,,,,,ans,car,north,south
14:58,,,,,,bew,motorcycle,east,west
14:58,,,,,,bew,motorcycle,east,west
14:58,,,,,,anw,car,north,west
14:58,,,,,,ans,car,north,south
14:59,7,5,1,1,0,asn,car,south,north
14:59,,,,,,asn,car,south,north
14:59,,,,,,asw,car,south,west
14:59,,,,,,asn,car,south,north
14:59,,,,,,bwe,motorcycle,west,east
14:59,,,,,,awe,car,west,east
14:59,,,,,,cse,bus,south,east
15:00,4,2,0,2,0,cwe,bus,west,east
15:00,,,,,,anw,car,north,west
15:00,,,,,,ase,car,south,east
15:00,,,,,,cse,bus,south,east
15:01,10,4,4,2,0,cse,bus,south,east
15:01,,,,,,bsn,motorcycle,south,north
15:01,,,,,,bwe,motorcycle,west,east
15:01,,,,,,bwe,motorcycle,west,east
15:01,,,,,,awe,car,west,east
15:01,,,,,,aws,car,west,south
15:01,,,,,,awe,car,west,east
15:01,,,,,,ans,car,north,south
15:01,,,,,,bse,motorcycle,south,east
15:01,,,,,,cwe,bus,west,east
15:02,7,4,3,0,0,ans,car,north,south
15:02,,,,,,ase,car,south,east
15:02,,,,,,anw,car,north,west
15:02,,,,,,anw,car,north,west
15:02,,,,,,bwe,motorcycle,west,east
15:02,,,,,,bwe,motorcycle,west,east
15:02,,,,,,bew,motorcycle,east,west
15:03,4,1,2,1,0,bnw,motorcycle,north,west
15:03,,,,,,cse,bus,south,east
15:03,,,,,,aen,car,east,north
15:03,,,,,,bns,motorcycle,north,south
15:04,5,4,0,1,0,ans,car,north,south
15:04,,,,,,asn,car,south,north
15:04,,,,,,cwe,bus,west,east
15:04,,,,,,asw,car,south,west
15:04,,,,,,awe,car,west,east
15:05,10,6,3,1,0,asn,car,south,north
15:05,,,,,,bns,motorcycle,north,south
15:05,,,,,,ans,car,north,south
15:05,,,,,,awn,car,west,north
15:05,,,,,,bsn,motorcycle,south,north
15:05,,,,,,awn,car,west,north
15:05,,,,,,awe,car,west,east
15:05,,,,,,cwe,bus,west,east
15:05,,,,,,awe,car,west,east
15:05,,,,,,bwe,motorcycle,west,east
15:06,3,1,2,0,0,asn,car,south,north
15:06,,,,,,bws,motorcycle,west,south
15:06,,,,,,bwe,motorcycle,west,east
15:07,3,0,2,1,0,bws,motorcycle,west,south
15:07,,,,,,bse,motorcycle,south,east
15:07,,,,,,cwe,bus,west,east
15:08,11,8,1,2,0,awe,car,west,east
15:08,,,,,,cwe,bus,west,east
15:08,,,,,,bns,motorcycle,north,south
15:08,,,,,,ase,car,south,east
15:08,,,,,,ase,car,south,east
15:08,,,,,,awe,car,west,east
15:08,,,,,,ans,car,north,south
15:08,,,,,,ans,car,north,south
15:08,,,,,,anw,car,north,west
15:08,,,,,,awe,car,west,east
15:08,,,,,,cwe,bus,west,east
15:09,5,1,4,0,0,ans,car,north,south
15:09,,,,,,bse,motorcycle,south,east
15:09,,,,,,bse,motorcycle,south,east
15:09,,,,,,bse,motorcycle,south,east
15:09,,,,,,bns,motorcycle,north,south
15:10,5,3,1,1,0,asn,car,south,north
15:10,,,,,,ans,car,north,south
15:10,,,,,,cse,bus,south,east
15:10,,,,,,bwe,motorcycle,west,east
15:10,,,,,,ans,car,north,south
15:11,5,3,1,1,0,cwe,bus,west,east
15:11,,,,,,ans,car,north,south
15:11,,,,,,bns,motorcycle,north,south
15:11,,,,,,ase,car,south,east
15:11,,,,,,aws,car,west,south
15:12,5,2,1,1,1,xne,truck,north,east
15:12,,,,,,cse,bus,south,east
15:12,,,,,,ase,car,south,east
15:12,,,,,,aew,car,east,west
15:12,,,,,,bsa,motorcycle,south,UNKNOWN
15:13,6,3,1,2,0,ase,car,south,east
15:13,,,,,,cse,bus,south,east
15:13,,,,,,bwe,motorcycle,west,east
15:13,,,,,,cwe,bus,west,east
15:13,,,,,,ase,car,south,east
15:13,,,,,,ans,car,north,south
15:14,2,0,2,0,0,bws,motorcycle,west,south
15:14,,,,,,bwe,motorcycle,west,east
